stemming_data,sentiment_score,sentiment
kali tanding lawan arab cs curang yg lawan arab gak ber moralkalau dunia sepakbola fifa biar sportivitas sirna muka bumi baku hantam alias perang,0.0,Netral
wasit makan sumpah,0.0,Netral
                    ,0.0,Netral
request pin kualitas timnas indonesia hitung upaya tahan laju prestasi variasi pilih maju atas rumput ciut kasih ampun tingkat mampu habis lawan buat curang,0.0,Netral
iya ya team indonesia mayoritas naturalisasi indonesia,0.0,Netral
wasit ohh wasit,0.0,Netral
wasitttt asuuuuuu,0.0,Netral
bahrain curang tambah,0.0,Netral
s e m a l a m n g g a b i s a t i d u r g a r a g a r a w a s i t a s u,0.0,Netral
wasitt jidad hitam tau,0.0,Netral
proses hukum wasitx,0.0,Netral
voting wasit untung bahrain,0.0,Netral
bahrain keok,0.0,Netral
hahahahhahaaaha,0.0,Netral
wasit bidhah,0.0,Netral
si botak sogok pakai duit mah,0.0,Netral
wasit pihak tuan rumah bantai bahrain gbk,0.0,Netral
bravo garudakusemangat pantang serah moga kobar dada main timnas garudaternyata main sepakbola timur gede badan nya doang senggol dikit jatoh cemenditambah si botak yg gak pihak tuan rumah lengkap,0.0,Netral
quotfact only japan and indonesia unbeatablequot,0.0,Netral
wasit kirik,0.0,Netral
yg jls bahrain udah kalah,0.0,Netral
lihat tanding gak seportif bikin geram aja,0.0,Netral
main liga indonesia gk buruk malik risaldi ridhowitan marceng gocek cipta gol struick ya bisa tekel gunting,0.0,Netral
parah si panjang gila lebih yg,0.0,Netral
kelas turnamen fifa aja curang turnamen kelas pon tarkam konoha,0.0,Netral
tmbahann mnt jd mnt edan,0.0,Netral
wasit gblog,0.0,Netral
suap wasit kuat gk cm koper tp gebok atm,0.0,Netral
semangat timnas senior main bagus,0.0,Netral
masuk witan kagak langgar kotak penalti coret si witan kambuaya,0.0,Netral
indonesia real the winners,0.4767,Positif
tambah menit goll menit aduhai,0.0,Netral
wasit timur rampok menang indonesia,0.0,Netral
kocak afc nya udah tau yg maen tuan rumah timur kasih nya wasit timur ya bangsa nya lawak afc,0.0,Netral
kali indonesia main curang wasitdan dicurangisaya heran takut indonesiayg doa indonesia menangamiinn,-0.5106,Negatif
wasit amplop,0.0,Netral
menit tambahanya tambahin,0.0,Netral
menang timnas rampok botak,0.0,Netral
curang takut indonesia,0.0,Netral
tambah gol bahrain menit,0.0,Netral
afc fifa wasit negara korea jepang negara serum om qatar kuait dll wasit negara eropa,0.0,Netral
kecewa pimpin wasit,0.0,Netral
kecewa wasit sepak bola,0.0,Netral
orang botak benci indonesia jatuh ahmed al kaf,0.0,Netral
garuda keren,0.0,Netral
semangat indonesia oh gin kualitas wasit sepakbola mafia kejar duit,0.0,Netral
protes fifa,0.0,Netral
nih,0.0,Netral
gol terkahir offside gak cek var menit,0.0,Netral
doa kpd allahnegara indonesia masuk piala duniaamin da kuasa allah amin ta alla wabarakatu,-0.5106,Negatif
wasit e taek,0.0,Netral
wasite layak paten nek nggonjingan tenan,0.0,Netral
orang yg anti diaspora noh liat emosional garuda dada,-0.3182,Negatif
tim nas langgar cek vargiliran bahrain cetak goal gk varwasit babicocoknya tumbal israel,0.0,Netral
menang garong wasit jelas offside bikin geram,0.0,Netral
mafia dimanamana,0.0,Netral
wasit adil,0.0,Netral
luar hasil yg garuda menang sungguh nya,0.0,Netral
dr sdh curiga wasit org arab tau arab kongkalikong parah bgtt,0.0,Netral
salah wasit aneh banget,0.0,Netral
menit bgt bola out yg momentum wasit tiup pluit nampak bgt wasit kasih sempat bahrain cetak goal sama duduk,0.0,Netral
protes fifa gol gk var,0.0,Netral
langsung tidur pagi,0.0,Netral
bantai jakarta,0.0,Netral
nubggu bahrain ngegolin klu bahrain blm ngegolin kali ampe menit blm pluit bhahahahha,0.0,Netral
wasit tae,0.0,Netral
ya garuda diskriminasi dalama even internasionalsemoga garuda terbang level asia level internasional,0.0,Netral
moga wasit suruh pensiun biar afrika momong cucu,0.0,Netral
menang indonesia rampok wasit curang fifa investigasi,0.0,Netral
wasitttttt konnnnn,0.0,Netral
indonesia baik semangat laga garuda wasit negara timur kalo wasit jepang korea china australia yg pilih wasit negara timur pimpin laga,0.0,Netral
selamat timnas indonesia kerennn,0.0,Netral
kayak wasit k,0.0,Netral
komentator negara sih sok netral ti,0.3182,Positif
wasit spt babitapi bangga timnas,0.0,Netral
wasit lier,0.0,Netral
negara negara arab menang uang,0.0,Netral
serang akun wasit nya,0.0,Netral
tunggu indo yg tanam bahrain menuwainya,0.0,Netral
panjang taek,0.0,Netral
selidik tu wasit,0.0,Netral
wasit kadal,0.0,Netral
takut timnas indonesia sampe sampe wasit turun tangan ,0.0,Netral
bbrp negara langgan kudu wajib tampil pildun dikirain indo pake main naturalisasi curang jg kali,0.0,Netral
main bahrain ngantuk kali ya tidur mulu lapang bikin tanding seru,0.0,Netral
tag akun wasit nya,0.0,Netral
balas gbk semangat garuda indonesia,0.0,Netral
wasittt wasitttt,0.0,Netral
duga janggal tanding kali wasit om colok tolong fifa tuk evaluasi,0.0,Netral
kecewa si botak,0.0,Netral
kali lihat timnas main seri serasa kalah sedih kesal,0.0,Netral
ga qatar wasit per utama,0.0,Netral
wasit liti,0.0,Netral
wow moga wasit kena sanksi aminn,0.5859,Positif
botak botak adik upin,0.0,Netral
nya erick tohir yg kerja si wasiittt nya,0.0,Netral
tranfer yaauto gak check var nya wkwkkw,0.0,Netral
wasit pingir dri om,0.0,Netral
lucu ko sampe menit ,0.0,Netral
tambah menitjadi menit,0.0,Netral
injury time mnt biar mnt aju protes afc,-0.4215,Negatif
wasit pon aceh kemaren pake topeng,0.0,Netral
hemmmmb silah alas,-0.2732,Negatif
kecil hati garuda rebut poin china,0.0,Netral
bajingaaaaaan asuuu,0.0,Netral
bahrain ga lolos final piala dunia prediksi,0.0,Netral
rip wasit asu,0.0,Netral
gol bahrain call ruang var sah tayang ulang garis offside gol wak hajiudah mah lebih bangetmemang aneh bikin emosi,0.0,Netral
dorong nyungseb drama bgt bahrain ngulur,0.0,Netral
wasit te tou,0.0,Netral
bangga juang tim garuda bungkam oknum yg ngaku indonesia msh ttp meyudutkan main latih official tim garudaindonesia ku hebat,0.0,Netral
usut nih tmbhan amp tdk ad cek var gol bahrain ttp fokus garuda,0.0,Netral
tuan rumah munafik,0.0,Netral
kellebihan lebih bayar hah timur amp indonesia puja,0.0,Netral
wasit adil kasi sepak bola maju kembang,0.0,Netral
bahrain tunggu gbk,0.0,Netral
kuat netizen ayoo bukti,0.0,Netral
king indo kek ga menang,0.0,Netral
bad refere,-0.5423,Negatif
curang wasit nya,0.0,Netral
wasit timur tdk senang klau timnas garuda piala dunia,0.0,Netral
indonesia bangga syang banget dizolimi wasit,0.0,Netral
kali batas udah tentu bs main,0.0,Netral
d rugi putus wasit biasa lawan negara rimteng wastnya timteng bikin dagdigdug gak nyaman d tonton yg main buts ttep optimis anak bangsa yg laga tinggal tunggu aja pildun uda d dpn mata ttep fokus mski d rugi,0.0,Netral
good job japan and no drama likes bahrain players vs indonesia full drama minutes minutes stupid referee fifa must be insvetigate,0.0258,Positif
bravo timnas semangatmasak tambah mnt mnttau jam opo ora koe sit wasit botak,0.0,Netral
tau instagram wasit,0.0,Netral
full tanding var,0.0,Netral
goal argentina olimpiade jg batal hrusnya batal rugi timnas,0.0,Netral
indonesia rugi wasit curiga bahrain gengsi kalah indonesia unsur atur kecurangannyasangat jorok kotor far bahrain coret kualifikasi kali curang,0.0,Netral
uang bicara,0.0,Netral
gak sanggup menang impor,0.0,Netral
lucu lwat,0.0,Netral
timnas indonesia kalo menang cari skor tipis gol musuh g timnas negara wasit var kontra timnas indonesia fight,-0.3818,Negatif
wasit afc wajib pake wasit premier league sih kacau wasit asia,0.0,Netral
sadar tanding atur skor nya babak indonesia cetak gol balas menit babak gilir bahrain cetak gol sama menit,0.0,Netral
menit tambah yg lebih tentu gol bahrain yg cek var pas gol bener cek var,0.0,Netral
terbang garuda bngga,0.0,Netral
indonesia vs bahrain indonesia vs referee,0.0,Netral
timnas indonesia imbang kalah wasitselain tara kelas dunia,0.0,Netral
semangat tim nasional indonesia hasil go to piala dunia th rakyat indonesia dukung doa lolos piala dunia,-0.5106,Negatif
jam nya wasit eror,0.0,Netral
wasit kayak gin pakai fifa,0.0,Netral
wasit jancoo,0.0,Netral
abis aja,0.0,Netral
untung lawan sulawesi kau ga hilang kepala botak,0.0,Netral
wasit ny hrus proses krna sudh rugi indonesia atur fifa injuritaime xo ad bonus ny menitemng dri dlu it wasit sllu rugi indonesia,0.5423,Positif
segitunya sih ken ngalahin timnas peringkat,0.0,Netral
wasit ibliz,0.0,Netral
bahrain menang hina dholim,0.0,Netral
parah biadab tuh wasitga n gak d jadi wasit standart dg banyak kontroversial nyabentar tiup peluit sentuh dg main bahrainbentar cek var untung bahrainberbanding balik dg timnas kitamenit tambah babak menit jd menit n buah golwasit kaya ga ruang lg d lapanganpemainpelatih official n suporter indonesia kecewa,0.0,Netral
rekening nya nyala wasit tuh bayar bahrain,0.0,Netral
team kuat bahrain aja butuh wasit ngalahin king indo fokus lawan cina poin,0.0,Netral
sih witan gak,0.0,Netral
rafael jarang ngegol in tpi nya bikin gol lsg gol cantik,0.0,Netral
injuri time menit tp menit main bobol lg deh semangat indonesia wasit berat belah,0.0,Netral
garuda indonesia semangat bahrain tandang indonesia sana menang balas,0.0,Netral
main timur wasit nya timur ya bela da tau bgt wasit korea,0.0,Netral
menang bahrain gol timnas hindia belanda handball gblokk hahaha,0.5574,Positif
gagal win,0.5859,Positif
kecewa tp fokus,0.0,Netral
jago bgt martin paes,0.0,Netral
menit tambah menit main tuan rumah,0.0,Netral
indonesia vs referee ,0.0,Netral
sdh media mewantiquot wasit oma tdk adil pimpin,0.0,Netral
uang korupsi contoh wasit pimpin tanding bahrain versus indonesia main bahrain jatuh peluit bunyi anggap langgar tim garuda kuasa bola jamin tim menang pssi protes fifa perihal putus ambil wasit,0.0,Netral
gol bahraen menit detik,0.0,Netral
maximal d menit hrs tiup peluit tambah smpai gol,0.0,Netral
tambah gol bahrain gk var laga selesai bahrain dapet gol laga selesai gol bahrain offside gk sah kocak emang,0.0,Netral
over time menit sakitt darah,0.0,Netral
sdh ingat sblmnya klo lawan bhrain,0.0,Netral
indonesia slalu rugi wasit,0.0,Netral
wasidnya bayar mahal menang bahrain anjir banget lo wasis,0.0,Netral
tenang peringkat baik grup,0.0,Netral
krg suka negara timur tengahkarena orang keluh negara tp nyata sesuai ekspektasi,0.0,Netral
main kandang curang bantu wasit ga menang betapa sedih kualitas sepak bola bahrain,0.0,Netral
hahahaha timnas hindia belanda bapukkk,0.0,Netral
fifa perhati wasit nya nya menit masak gk liat jam tangan nampak kali curang nya,0.0,Netral
nama sepak bola,0.0,Netral
lunas kl kena wasit kaya ginihhhuang bicara var abai ttp semangat garuda sllu doa dn dukung,-0.5106,Negatif
wasit annying too na luar nurul,0.0,Netral
aja wktu nya sit sampe bahrai menang,0.0,Netral
rafael goal indah good job rafael good job timnas indonesia,0.7003,Positif
positif point saing kalah,0.0,Netral
fifa afc sepakbola indonesia maju,0.0,Netral
kampang memank wasitnyo udh tambah menit pruit kanini memank udh d sheting wasitny,0.0,Netral
nya goal menit krusial checking var menit nya udah additional time bg st,0.0,Netral
tambah menit wasit gak beres wasit timur rugi tim indo,0.0,Netral
balas kandang ga ikut nyogok wasit adain sambut timnas bahrain pake pesta kembang api hari malam biar sambut ramah biar pas maen quotsegar bugarquot,0.0,Netral
wasit asuuuuuuuuu,0.0,Netral
tim guling guling,0.0,Netral
tahan timnas indonesia main main nya jeli musuh belakang awas main timnas indonesia baik timnas indonesia,0.0,Netral
wasit ya lapor fifa menit,0.0,Netral
henti wasit botak,0.0,Netral
inti y time kota onta kaga indonesia menangmalu indonesia menang,0.0,Netral
moga bahrai ko,0.0,Netral
pecat wasit bikin malu piala dunia fifa lihat pimpin wait konyol layak wasit piala dunia sanksi fifa,0.0,Netral
wasit pecat ngk,0.0,Netral
menang keren banget timnas,0.0,Netral
lepas not fairnya wasit menit tahan timnas gabak lolos main bahrain kawal karna fisik sdh lelah inti kalo sesi latih latih disiplin jgn byk becanda pola latih pengaruh dlm mentality main,0.0,Netral
dunia sepakbola penuh kontroversi wasit,0.0,Netral
usut wasit panitia tua rumah,0.0,Netral
bahrain menjijikansenggol dikit gulingwasit jijik lg,0.0,Netral
gak mukul wasit,0.0,Netral
selamat tim nas indonesia menang wasit biang kerok,0.0,Netral
besok aja yg wasit,0.0,Netral
wasit abot belah,0.0,Netral
ulah bandar bahrain ngepur indonesia bandar gk ken rungkat mangkanya seri in coba indonesia menang bandar rungkat,0.0,Netral
sampe gk tidur gw bayang kepala wasit,0.0,Netral
mnerima uang yg fantastis berat belah tp fifa sll pihak pd timur malu sperti lawan qatar u brtemu uzbekistan rebut tiket olimpiade paris kpn asia tenggara kembang sll d jegal mavia,0.0,Netral
wasit kok mata duit,0.0,Netral
ayo netizen indonesia tunjukuan taring mu,0.0,Netral
lg lg wasit keg jeli wkt sdh hbs wkt perpanjgnny msh aj terus hrsny timnas sdh menang erich tlong usut wasit in,0.0,Netral
kasih faham gbk nyaman,0.0,Netral
tv siaalaan haraam jadaaaaah tutup tv jajah tanah,0.0,Netral
wasit tayyyyyy,0.0,Netral
gw lihat timnas butuh amf bagus holding the ball plus kreasi serang striker rafael tingkat fisik butuh fisik bagus tipikal main tunggu bola jemput bola bangun serang ayo ayo improvisasi,0.0,Netral
gol kontroversiini wasit usut inipecat wasitpak erik tohirtolong usut wasit,0.0,Netral
knpa berat wasit niup pluit pd menit yg sdh tentuknada pluitnyaapa receh ,0.0,Netral
wajib laku banding mah,0.0,Netral
wasit hadiah bogemm,0.0,Netral
ga menit aja sit,0.0,Netral
balas timnas guling gbk semangat timnas garuda manyala,0.0,Netral
wasit babiiii wasit babiii pake nada nyanyip,0.0,Netral
i timnas bravo,0.0,Netral
wasit bayar minyak,0.0,Netral
serah garuda maju hebat,0.0,Netral
wasit kont,0.0,Netral
nya,0.0,Netral
nunggu gol selesai tanding acem wakchit,0.0,Netral
bahrain malu ,0.0,Netral
dog referee,0.0,Netral
wasit pecat g,0.0,Netral
banget kalo gak suka timnas menang,0.0,Netral
tuan rumah wasit malaysia or brunei,0.0,Netral
wasit sogo ya gin udh opsait parah,0.0,Netral
khawatir bukti pimpin wasit timur momok takut timnas indonesia catat khusus timnas indonesia main tamu besar kadalin tuan rumah triktrik seportif tuan rumah drama gulinggulingnya timnas indonesia mesti tahan kecewa move on hadap team china jalan jauh konsentrasi lupa tatap tantang berat,0.0,Netral
panjang menit menit waow,0.0,Netral
sayang banget peluang menit vs ama main ga dimanfaatin gol apa tetep bangga ama timnas lawan tim asia mana pede aja engga lawan orang menang,0.0,Netral
kalo bahrain tandang indonesiakami bentang spanduk tulis,0.0,Netral
n indonesia sud takut dlm laga curang dlm laga hadap tim mana baik maju puncak yg nanti,0.0,Netral
najis banget team bahrain plus wasit nya,0.0,Netral
menit witan bs peluang gol anda bola langsung tendang lambung gawang krn posisi kiper bahrain sdh maju dikit gawangtapi yg baik yg timnas garudatrmksh timnas garuda yg juang mati utk bela indonesiakita doa moga tanding timnas garuda petik menang menang lolos piala duniaaminbravo timnas indonesiatetap semangat,-0.5106,Negatif
main main lokal pas peluangeehhh gak ngerti passing bola kawan lawan gawang bahrain,0.0,Netral
wasit liga domba cup saacan draw mah moal tiup piriwit,0.0,Netral
wasit kocak eric tlong tindak lanjut depan oknumquot wasit profesional,0.0,Netral
wasit bobibotak biadab,0.0,Netral
boikot wasit negara arab sllu buat curang tdk profesional mudah kena suap,0.0,Netral
jam nya wasit mati,0.0,Netral
bukti nati jakarta timnas indonesia bis kalah telak,0.0,Netral
ga bener wasit,0.0,Netral
neh wasit ny gk ud tau babak tambah ny menit tp menit emnk gila wasit nyjng perna maen curang am timnas indonesia nti liat leg d kandang indonesia gk d kasi ampun,0.0,Netral
wasit bedebahhhhh,0.0,Netral
percaya hongkong orang amburadul lo latih ngapain kasih main buanyak bener lo paham satu rakyat indonesia main biar pribumi gx hilang harap amp impi lo lo mikir cuan mulu,0.0,Netral
tidak adil wasit,0.0,Netral
aja timnas garuda jegal curang wasittetap semangat timnas garudanegara takut hadap timnas garuda,0.0,Netral
hbisbl dah l,0.0,Netral
amat timnas main wasit asal negara timur rugi,0.0,Netral
ga aneh negaranegara arab diacakacak barat zionis laku ga cermin yg jujur mayoritas agama islam yg orang arab jujur banding,0.0,Netral
curang trus tambah ampe menit gimana critanya,0.0,Netral
jangka indonesia bagus percaya kawan,0.0,Netral
point aja kayak menang kalah kali klasemen,0.0,Netral
tuan rumah larang kalah,0.0,Netral
sentuh jatuh gulingguling gak masuk akal main sm wasit musuh wkwk,0.0,Netral
kulit lepuh kali kena main indonesia dosa curang,0.0,Netral
bahrainindonesia,0.0,Netral
genyuran gbk,0.0,Netral
cari akun medsos si botakramaikantunjukkan warga medsos dahsyat,0.0,Netral
info ig wasit bro ku,0.0,Netral
nyala timnas indonesia bangga terimakasih juang,0.0,Netral
sabar yaa timnas kuh,0.0,Netral
gosl si imut top bro,0.2023,Positif
var d kasih klo bahrain yg goal ragnar aja d cari ksalahannya yg handboal ga dapet nyari yg offside,0.0,Netral
rif afc,0.0,Netral
tambah menit hla gol nya kocaakk,0.0,Netral
timnas indonesia raih poin fifa mengangulir yg putus wasit gol tdk sah lewat batas panjang tindak wasit tsb bilang fifa pecat wasit tsb,0.0,Netral
wasit pon aceh vs sulteng afc sarang mafia,0.0,Netral
wasiitt assuuuu,0.0,Netral
indonesia orang islam tolong reporter bahasa alhamduliastop sdh bahasa mempersatukanindonesia,0.0,Netral
wasit musuh timnas,0.0,Netral
curang tuan rumah,0.0,Netral
wasit curang panjang untung bahrain,0.0,Netral
menit peluang bolah bawa witan hasil gol semangat,0.0,Netral
menit indonesia arah gawang peluit bunyi kritik witan mesti shoot gawang ragu menit untung klo gol bagus klo gagal habis yg sayang bahrain bangga hasil imbang yg adil bgitu sungguh malu menit where are you fifa are you sleeping,-0.34,Negatif
